segmentnr	original	analyzed	folio	translated
['PA_ds_2.1.3:0.1']	Dhammasaṅgaṇī	dhammasaṅgaṇī 	0	The Numerical Discourses
['PA_ds_2.1.3:0.2']	2 Niddesa	niddesa 	0	The Analyses
['PA_ds_2.1.3:0.3', 'PA_ds_2.1.3:0.4']	2.1 Cittuppādakaṇḍa🔽2.1.3. Arūpāvacarakusala	      arūpa avacara kusala 	0	The Chapter on the Arising of Thoughts🔽Skillful Thoughts Associated with the Formless Absorptions
['PA_ds_2.1.3:1.0']	2.1.3.1. Cattāri arūpajhānāni soḷasakkhattukāni	cattāri arūpa jhānāni soḷasa kkhattukāni 	1	The four formless absorptions, sixteen in all
['PA_ds_2.1.3:1.1', 'PA_ds_2.1.3:1.2_0', 'PA_ds_2.1.3:1.2_1']	Katame dhammā kusalā?🔽Yasmiṁ samaye arūpūpapattiyā maggaṁ bhāveti sabbaso rūpasaññānaṁ samatikkamā paṭighasaññānaṁ🔽atthaṅgamā nānattasaññānaṁ amanasikārā ākāsānañcāyatanasaññāsahagataṁ sukhassa ca	katame dhammā kusalā  yasmin samaye arūpa upapattiyā maggam bhāveti sabbaso rūpa saññānam samatikkamā paṭigha saññāna  atthaṅgamā nānatta saññānam amanasikārā ākāsa anañcāyatana saññā sahagatam sukhassa ca 	1	What are skillful thoughts?
['PA_ds_2.1.3:1.2_2']	pahānā …pe… catutthaṁ jhānaṁ upasampajja viharati upekkhāsahagataṁ, tasmiṁ samaye	pahānā pe catuttham jhānam upasampajja viharati upekkhā sahagata tasmin samaye 	1	When one cultivates the path for the purpose of rebirth in the formless realm, having completely transcended form, with the ending of perceptions of impingement, not attending to perceptions of diversity, (perceiving) “space is infinite,” one enters and remains in the dimension of the infinitude of space. With the complete transcending of the dimension of neither perception nor non-perception, one enters and remains in the cessation of perception and feeling.
['PA_ds_2.1.3:1.2_3']	phasso hoti …pe… avikkhepo hoti …pe…	phassaḥ hoti pe avikkhepaḥ hoti pe 	1	At that time there is contact, … and the rest as above … non-distraction.
['PA_ds_2.1.3:1.3']	ime dhammā kusalā.	ime dhammā kusalā 	1	These are skillful thoughts.
['PA_ds_2.1.3:2.1']	Katame dhammā kusalā?	katame dhammā kusalā 	2	What are skillful thoughts?
['PA_ds_2.1.3:2.2_0']	Yasmiṁ samaye arūpūpapattiyā maggaṁ bhāveti sabbaso ākāsānañcāyatanaṁ samatikkamma	yasmin samaye arūpa upapattiyā maggam bhāveti sabbaso ākāsa ānañca āyatanam samatikkamma 	2	When one cultivates the path for the purpose of rebirth in the formless realm, having completely transcended the dimension of the infinitude of space,
['PA_ds_2.1.3:2.2_1']	viññāṇañcāyatanasaññāsahagataṁ sukhassa ca pahānā …pe… catutthaṁ jhānaṁ upasampajja	viññāṇañcāyatana saññā sahagatam sukhassa ca pahānā pe catuttham jhānam upasampajja 	2	perceiving, “Consciousness is infinite,” one enters and remains in the dimension of the infinitude of consciousness. With the complete transcending of the dimension of neither perception nor non-perception, one enters and remains in the cessation of perception and feeling.
['PA_ds_2.1.3:2.2_2']	viharati upekkhāsahagataṁ, tasmiṁ samaye phasso hoti …pe… avikkhepo hoti …pe…	viharati upekkhā sahagata tasmin samaye phassaḥ hoti pe avikkhepaḥ hoti pe 	2	on that occasion there is contact … down to … there is non-distraction.
['PA_ds_2.1.3:2.3']	ime dhammā kusalā.	ime dhammā kusalā 	2	These are wholesome thoughts.
['PA_ds_2.1.3:3.1']	Katame dhammā kusalā?	katame dhammā kusalā 	3	What are wholesome thoughts?🔽When one advances from the formless to rebirth in the form worlds,
['PA_ds_2.1.3:3.2_0', 'PA_ds_2.1.3:3.2_1']	Yasmiṁ samaye arūpūpapattiyā maggaṁ bhāveti sabbaso viññāṇañcāyatanaṁ samatikkamma🔽ākiñcaññāyatanasaññāsahagataṁ sukhassa ca pahānā …pe… catutthaṁ jhānaṁ upasampajja	yasmin samaye arūpa upapattiyā maggam bhāveti sabbasas viññāṇam ca āyatanam samatikkamma  ākiñcaññāyatana saññā sahagatam sukhassa ca pahānā pe catuttham jhānam upasampajja 	3	having completely transcended the sphere of endless consciousness,🔽thinking ‘space is infinite’, one enters and remains in the sphere of infinite space,
