segmentnr	original	analyzed	folio	translated
['PA_bi-vb_ss5:0.1']	Theravāda Vinaya	thera vāda vinaya 	0	The Monastic Code of the Elders
['PA_bi-vb_ss5:0.2', 'PA_bi-vb_ss5:0.3']	Bhikkhunivibhaṅga🔽Saṅghādisesakaṇḍa	bhikkhuni vibhaṅga  saṅgha ādi sesa kaṇḍa 	0	The Nuns’ Analysis🔽The chapter on the most serious offenses
['PA_bi-vb_ss5:0.4']	5. Bhojanapaṭiggahaṇasikkhāpada	bhojana paṭiggahaṇa sikkhāpada 	0	The training rule on receiving food
['PA_bi-vb_ss5:1.1']	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 	1	At one time when the Buddha was staying at Sāvatthī in Anāthapiṇḍika’s Monastery,
['PA_bi-vb_ss5:1.2']	Tena kho pana samayena sundarīnandā bhikkhunī abhirūpā hoti dassanīyā pāsādikā.	tena kho pana samayena sundarīnandā bhikkhunī abhirūpā hoti dassanīyā pāsādikā 	1	the nun Sundarīnandā was beautiful, intelligent, and inspiring.
['PA_bi-vb_ss5:1.3']	Manussā bhattagge sundarīnandaṁ bhikkhuniṁ passitvā avassutā avassutāya sundarīnandāya bhikkhuniyā aggamaggāni bhojanāni denti.	manussāḥ bhattagge sundarīnandam bhikkhunim passitvā avassutāḥ avassutāya sundarīnandāya bhikkhuniyā aggamaggāni bhojanāni denti 	1	When people saw her in the dining hall, they gave her the best food out of lust.
['PA_bi-vb_ss5:1.4']	Sundarīnandā bhikkhunī yāvadatthaṁ bhuñjati;	sundarīnandā bhikkhunī yāvadattham bhuñjati 	1	Sundarīnandā ate as much as she liked,
['PA_bi-vb_ss5:1.5']	aññā bhikkhuniyo na cittarūpaṁ labhanti.	aññāḥ bhikkhuniyaḥ na citta rūpam labhanti 	1	but the other nuns did not get anything good.
['PA_bi-vb_ss5:1.6']	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	yāḥ tāḥ bhikkhuniyaḥ appicchāḥ pe tāḥ ujjhāyanti khiyyanti vipācenti 	1	Those nuns who were modest … criticized her,
['PA_bi-vb_ss5:1.7']	“kathañhi nāma ayyā sundarīnandā avassutā avassutassa purisapuggalassa hatthato khādanīyaṁ vā bhojanīyaṁ vā sahatthā paṭiggahetvā khādissati bhuñjissatī”ti …pe…	katham hi nāma ayyā sundarīnandā avassutā avassutassa purisa puggalassa hatthato khādanīyam vā bhojanīyam vā sa hatthā paṭiggahetvā khādissati bhuñjissati iti pe 	1	“How could Venerable Sundarīnandā receive fresh or cooked food directly from the hands of a lustful man and then eat it?” …🔽“Is it true, monks, that the nun Sundarīnandā did this?” …🔽“Foolish woman, how could you do this? ‘If a lustful nun receives fresh or cooked food directly with her own hands from a lustful man and then eats it, she commits an offense entailing confession.’”
