segmentnr	original	analyzed	translated
['PA_iti_13:0.1']	Itivuttaka 13	itivuttaka 	Itivuttaka
['PA_iti_13:0.2']	Ekakanipāta	eka ka nipāta 	The Collection of Ones
['PA_iti_13:0.3']	Dutiyavagga	dutiya vagga 	The Second Section
['PA_iti_13:0.4']	Makkhapariññāsutta	makkha pariññā sutta 	The Ending of Contempt
['PA_iti_13:1.1']	Vuttañhetaṁ bhagavatā vuttamarahatāti me sutaṁ:	vuttam ha etam bhagavatā vuttam arahatā iti me suta 	This was said by the Blessed One, the Arahant, the Perfectly Enlightened One, so I have heard:
['PA_iti_13:2.1']	“Makkhaṁ, bhikkhave, anabhijānaṁ aparijānaṁ tattha cittaṁ avirājayaṁ appajahaṁ abhabbo dukkhakkhayāya.	bhikkhave an abhijānam a parijānam tattha cittam a virājayam a pajaham abhabbaḥ dukkha kkhayāya 	“Monks, without directly knowing and fully understanding contempt, without making it disappear and relinquishing it, one is incapable of destroying suffering.
['PA_iti_13:2.2', 'PA_iti_13:2.3']	Makkhañca kho, bhikkhave, abhijānaṁ parijānaṁ tattha cittaṁ virājayaṁ pajahaṁ bhabbo dukkhakkhayāyā”ti.🔽Etamatthaṁ bhagavā avoca.	makkhañca kho bhikkhave abhijānam parijānam tattha cittam virājayam pajaham bhabbaḥ dukkha kkhayāya ati  etam attham bhagavān avoca 	But by directly knowing and fully understanding contempt, by making it disappear and relinquishing it, one is capable of destroying suffering.”🔽The Blessed One said this.
['PA_iti_13:2.4', 'PA_iti_13:3.1']	Tatthetaṁ iti vuccati:🔽“Yena makkhena makkhāse,	tattha itam iti vuccati  yena makkhena makkhāse 	And in connection with this, it was said:🔽“With contempt, by which beings go
['PA_iti_13:3.2']	sattā gacchanti duggatiṁ;	sattāḥ gacchanti duggati 	to a bad destination,
['PA_iti_13:3.3']	Taṁ makkhaṁ sammadaññāya,	tam makkham sammat aññāya 	having fully understood that contempt,
['PA_iti_13:3.4']	pajahanti vipassino;	pajahanti vipassinaḥ 	the seers abandon it.
['PA_iti_13:3.5']	Pahāya na punāyanti,	pahāya na punāyanti 	Having abandoned it, they do not return
['PA_iti_13:3.6']	imaṁ lokaṁ kudācanan”ti.	imam lokam kudācananti 	to this world again.”
['PA_iti_13:4.1']	Ayampi attho vutto bhagavatā, iti me sutanti.	ayam pi atthaḥ vuttaḥ bhagavatā iti me sutam ti 	This, too, was the meaning of what was said by the Blessed One, so I have heard.
['PA_iti_13:4.2']	Tatiyaṁ.	tatiya 	The third section
