segmentnr	original	analyzed	translated
['PA_ya_6.2.1:0.1', 'PA_ya_6.2.1:0.2']	6 Saṅkhārayamaka🔽6.2 Pavattivāra	saṅkhārayamaka    	The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion
['PA_ya_6.2.1:0.3', 'PA_ya_6.2.1:1.0.1']	6.2.1. Uppādavāra🔽6.2.1.1 Paccuppannavāra	uppāda vāra       	The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion
['PA_ya_6.2.1:1.0.2', 'PA_ya_6.2.1:1.1']	6.2.1.1.1. Anulomapuggala🔽Yassa kāyasaṅkhāro uppajjati tassa vacīsaṅkhāro uppajjatīti?	anuloma puggala  yassa kāya saṅkhāraḥ uppajjati tassa vacī saṅkhāraḥ uppajjati iti 	The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion
['PA_ya_6.2.1:2.1_0', 'PA_ya_6.2.1:2.1_1']	Vinā vitakkavicārehi assāsapassāsānaṁ uppādakkhaṇe tesaṁ kāyasaṅkhāro uppajjati,🔽no ca tesaṁ vacīsaṅkhāro uppajjati. Paṭhamajjhānaṁ samāpannānaṁ kāmāvacarānaṁ assāsapassāsānaṁ	vinā vitakka vicārehi assāsa passāsānam uppāda khaṇe tesam kāya saṅkhāro uppajjati  no ca tesam vacī saṅkhāraḥ uppajjati paṭhama jhānam samāpannānam kāmāvacarānam assāsa passāsānaṃ 	The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion
['PA_ya_6.2.1:2.1_2']	uppādakkhaṇe tesaṁ kāyasaṅkhāro ca uppajjati vacīsaṅkhāro ca uppajjati.	uppāda kkhaṇe tesam kāya saṅkhāro ca uppajjati vacī saṅkhāro ca uppajjati 	The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion
['PA_ya_6.2.1:3.1']	Yassa vā pana vacīsaṅkhāro uppajjati tassa kāyasaṅkhāro uppajjatīti?	yassa vā pana vacī saṅkhāraḥ uppajjati tassa kāya saṅkhāraḥ uppajjati iti 	The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion
['PA_ya_6.2.1:4.1_0', 'PA_ya_6.2.1:4.1_1']	Vinā assāsapassāsehi vitakkavicārānaṁ uppādakkhaṇe tesaṁ vacīsaṅkhāro uppajjati,🔽no ca tesaṁ kāyasaṅkhāro uppajjati. Paṭhamajjhānaṁ samāpannānaṁ kāmāvacarānaṁ assāsapassāsānaṁ	vinā assāsa passāsehi vitakka vicārānaṃ uppāda khaṇe tesam vacī saṅkhāro uppajjati 🔽no ca tesam kāya saṅkhāraḥ uppajjati paṭhama jhānam samāpannānam kāmāvacarānam assāsa passāsānaṃ 	The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Conveying a Conversion🔽The Mode of Con
['PA_ya_6.2.1:4.1_2', 'PA_ya_6.2.1:5.1']	uppādakkhaṇe tesaṁ vacīsaṅkhāro ca uppajjati kāyasaṅkhāro ca uppajjati.🔽Yassa kāyasaṅkhāro uppajjati tassa cittasaṅkhāro uppajjatīti? Āmantā.	uppāda kkhaṇe tesam vacī saṅkhāro ca uppajjati kāya saṅkhāro ca uppajjati  yassa kāya saṅkhāraḥ uppajjati tassa citta saṅkhāraḥ uppajjati iti āmantā 	At the instant they arise, there is bodily volitional formations and there are verbal volitional formations.🔽“Are there any instances where there is bodily volitional formations and there are mental volitional formations?”🔽“Are there any instances where there are mental volitional formations and there is no bodily volitional formations?”
['PA_ya_6.2.1:6.1', 'PA_ya_6.2.1:7.1_0']	Yassa vā pana cittasaṅkhāro uppajjati tassa kāyasaṅkhāro uppajjatīti?🔽Vinā assāsapassāsehi cittassa uppādakkhaṇe tesaṁ cittasaṅkhāro uppajjati, no ca tesaṁ	yassa vā pana citta saṅkhāraḥ uppajjati tassa kāya saṅkhāraḥ uppajjati iti  vinā assāsa passāsehi cittassa uppāda kkhaṇe tesam citta saṅkhāro uppajjati no ca tesam 	There are instances where there are mental volitional formations and there is no bodily volitional formations.🔽At the instant of the arising of consciousness not associated with in-breath and out-breath, there are mental volitional formations,
['PA_ya_6.2.1:7.1_1']	kāyasaṅkhāro uppajjati. Assāsapassāsānaṁ uppādakkhaṇe tesaṁ cittasaṅkhāro ca uppajjati	kāya saṅkhāraḥ uppajjati assāsa passāsānam uppāda kkhaṇe tesam citta saṅkhāro ca uppajjati 	but there is no bodily volitional formations. At the instant of the arising of consciousness associated with in-breath and out-breath, there are mental volitional formations
