segmentnr	original	analyzed	translated
['PA_pp_1.3:0.1']	Puggalapaññatti	puggala paññatti 	Description of Human Types
['PA_pp_1.3:0.2']	Mātikā	mātikā 	The mātikā
['PA_pp_1.3:0.3']	3. Tikauddesa	tika uddesa 	The two triads
['PA_pp_1.3:1.1']	Tayo puggalā—	tayo puggalā 	Three kinds of persons:
['PA_pp_1.3:2.1']	Nirāso, āsaṁso, vigatāso.	nirāsaḥ āsasaḥ vigatāsaḥ 	without hope, with hope, and free from hope.
['PA_pp_1.3:3.1']	Tayo gilānūpamā puggalā.	tayaḥ gilāna upamā puggalā 	Three kinds of persons likened to the sick:
['PA_pp_1.3:4.1']	Kāyasakkhī, diṭṭhippatto, saddhāvimutto.	kāya sakkhī diṭṭhi ppatto saddhā vimutto 	one who has experienced bodily feelings, one who has attained view, and one who is liberated by faith.
['PA_pp_1.3:5.1']	Gūthabhāṇī, pupphabhāṇī, madhubhāṇī.	gūtha bhāṇī puppha bhāṇī madhu bhāṇī 	One who speaks of excrement, one who speaks of flowers, and one who speaks of honey.
['PA_pp_1.3:6.1']	Arukūpamacitto puggalo, vijjūpamacitto puggalo, vajirūpamacitto puggalo.	arukū upama cittaḥ puggalaḥ vijju upama cittaḥ puggalaḥ vajirūpama cittaḥ puggalaḥ 	A person whose mind is like a cave, a person whose mind is like lightning, and a person whose mind is like a diamond.
['PA_pp_1.3:7.1']	Andho, ekacakkhu, dvicakkhu.	andhaḥ eka cakkhu dvi cakkhu 	One who is blind, one who has one eye, and one who has two eyes.
['PA_pp_1.3:8.1']	Avakujjapañño puggalo, ucchaṅgapañño puggalo, puthupañño puggalo.	avakujja pañño puggalo ucchaṅga pañño puggalo puthu pañño puggalo 	A person with hidden wisdom, a person with elevated wisdom, and a person with extensive wisdom.
['PA_pp_1.3:9.1']	Atthekacco puggalo kāmesu ca bhavesu ca avītarāgo, atthekacco puggalo kāmesu vītarāgo bhavesu avītarāgo, atthekacco puggalo kāmesu ca bhavesu ca vītarāgo.	attha ekaccaḥ puggalo kāmesu ca bhavesu ca avīta rāgaḥ attha ekaccaḥ puggalo kāmesu vīta rāgaḥ bhavesu avīta rāgaḥ attha ekaccaḥ puggalo kāmesu ca bhavesu ca vīta rāgaḥ 	Some person is not free from passion for sensual pleasures and for becoming, some person is free from passion for sensual pleasures but not for becoming, and some person is free from passion for both sensual pleasures and for becoming.
['PA_pp_1.3:10.1']	Pāsāṇalekhūpamo puggalo, pathavilekhūpamo puggalo, udakalekhūpamo puggalo.	pāsāṇa lekhu upamaḥ puggalaḥ pathavi lekhu upamaḥ puggalaḥ udaka lekhu upamaḥ puggalaḥ 	A person who is like a line drawn on stone, a person who is like a line drawn on the ground, and a person who is like a line drawn in water.
['PA_pp_1.3:11.1']	Tayo potthakūpamā puggalā.	tayo potthakū upamā puggalā 	Three kinds of persons likened to a pot:
['PA_pp_1.3:12.1']	Tayo kāsikavatthūpamā puggalā.	tayo kāsika vatthu upamā puggalā 	Three kinds of persons likened to Kāsi cloth:
['PA_pp_1.3:13.1']	Suppameyyo, duppameyyo, appameyyo.	suppameyyaḥ duppameyyaḥ appameyyaḥ 	One who is easy to measure, one who is difficult to measure, and one who is immeasurable.
['PA_pp_1.3:14.1_0']	Atthekacco puggalo na sevitabbo na bhajitabbo na payirupāsitabbo, atthekacco puggalo	attha ekaccaḥ puggalaḥ na sevitabbaḥ na bhajitabbaḥ na payirupāsitabbaḥ attha ekaccaḥ puggalo 	There is a person who should not be attended on, not associated with, not waited on;
['PA_pp_1.3:14.1_1']	sevitabbo bhajitabbo payirupāsitabbo, atthekacco puggalo sakkatvā garuṁ katvā sevitabbo	sevitabbaḥ bhajitabbaḥ payirupāsitabbaḥ attha ekaccaḥ puggalo sakkatvā garum katvā sevitabbo 	there is a person who should be attended on, associated with, waited on; there is a person who should be attended on, associated with, waited on,
['PA_pp_1.3:14.1_2']	bhajitabbo payirupāsitabbo.	bhajitabbo payirupāsitabbo 	having honoured him with your head and shoulders.
['PA_pp_1.3:15.1']	Atthekacco puggalo jigucchitabbo na sevitabbo na bhajitabbo na payirupāsitabbo, atthekacco puggalo ajjhupekkhitabbo na sevitabbo na bhajitabbo na payirupāsitabbo;	attha ekaccaḥ puggalaḥ jigucchitabbaḥ na sevitabbaḥ na bhajitabbaḥ na payirupāsitabbaḥ attha ekaccaḥ puggalaḥ ajjhupekkhitabbaḥ na sevitabbaḥ na bhajitabbaḥ na payirupāsitabbaḥ 	There is a person who should be despised, not attended on, not associated with, not waited on; there is a person who should be looked on with equanimity, not attended on, not associated with, not waited on;
