segmentnr	original	analyzed	translated
['PA_mil_3.6.10:0.1', 'PA_mil_3.6.10:0.2']	Milindapañha🔽Sativagga	milindapañha  sativagga 	The Questions of King Milinda🔽The Section on Mindfulness
['PA_mil_3.6.10:0.3']	10. Cirakatasaraṇapañha	cirakata saraṇa pañha 	The Question about Remembering What Was Done a Long Time Ago
['PA_mil_3.6.10:1.1']	Rājā āha—	rājā āha 	The King said:
['PA_mil_3.6.10:1.2']	“bhante nāgasena, kena atītaṁ cirakataṁ saratī”ti?	bhante nāgasena kena atītam cirakatam sarati iti 	“Revered Nāgasena, by what does one remember what was done a long time ago?”
['PA_mil_3.6.10:1.3']	“Satiyā, mahārājā”ti.	satiyā mahā rājā ati 	“By mindfulness, great king.”
['PA_mil_3.6.10:1.4']	“Nanu, bhante nāgasena, cittena sarati no satiyā”ti?	nanu bhante nāgasena cittena sarati no satiyā ati 	“But, revered Nāgasena, does the mind remember, or does mindfulness remember?”
['PA_mil_3.6.10:1.5']	“Abhijānāsi nu tvaṁ, mahārāja, kiñcideva karaṇīyaṁ katvā pamuṭṭhan”ti?	abhijānāsi nu tva mahā rāja kiñcid eva karaṇīyam katvā pamuṭṭhanti 	“Do you remember, great king, having done something and then forgotten it?”
['PA_mil_3.6.10:1.6']	“Āma, bhante”ti.	āma bhanta iti 	“Yes, revered sir.”
['PA_mil_3.6.10:1.7']	“Kiṁ nu kho tvaṁ, mahārāja, tasmiṁ samaye acittako ahosī”ti?	kim nu khalu tva mahā rāja tasmin samaye acittakaḥ ahosi iti 	“But were you then without mind?”
['PA_mil_3.6.10:1.8']	“Na hi, bhante, sati tasmiṁ samaye nāhosī”ti.	na hi bhante sati tasmin samaye 	“No, revered sir, mindfulness was present.”
['PA_mil_3.6.10:1.9']	“Atha kasmā tvaṁ, mahārāja, evamāha—	atha kasmai mahā rājaḥ evam āha 	“Then why did you say:
['PA_mil_3.6.10:1.10']	‘cittena sarati, no satiyā’”ti?	cittena sarati no satiyā ati 	‘Does the mind remember, or does mindfulness remember?’”
['PA_mil_3.6.10:2.1']	“Kallosi, bhante nāgasenā”ti.	kallosi bhante nāgasena ati 	“You are right, revered Nāgasena.”
['PA_mil_3.6.10:3.1']	Cirakatasaraṇapañho dasamo.	cirakatasaraṇa pañhaḥ dasamaḥ 	The tenth question and answer on remembering what was done a long time ago
