segmentnr	original	analyzed	translated
['PA_dn_32:0.1', 'PA_dn_32:0.2']	Dīgha Nikāya 32🔽Āṭānāṭiyasutta	dīgha nikāya  āṭānāṭiya sutta 	Long Discourses🔽The Discourse to Āṭānāṭiya
['PA_dn_32:1.0']	1. Paṭhamabhāṇavāra	    	The First Section
['PA_dn_32:1.1']	Evaṁ me sutaṁ—	evam me suta 	Thus have I heard.
['PA_dn_32:1.2']	ekaṁ samayaṁ bhagavā rājagahe viharati gijjhakūṭe pabbate.	ekam samayam bhagavā rājagahe viharati gijjhakūṭe pabbate 	At one time the Buddha was staying at Rājagaha on the Vulture Peak Mountain.
['PA_dn_32:1.3_0']	Atha kho cattāro mahārājā mahatiyā ca yakkhasenāya mahatiyā ca gandhabbasenāya mahatiyā	atha kho cattāraḥ mahā rājāḥ mahatiyā ca yakkha senāya mahatiyā ca gandhabba senāya mahatiyā 	Then the Four Great Kings, with a great army of yakkhas, a great army of gandhabbas,
['PA_dn_32:1.3_1']	ca kumbhaṇḍasenāya mahatiyā ca nāgasenāya catuddisaṁ rakkhaṁ ṭhapetvā catuddisaṁ	ca kumbhaṇḍa senāya mahatiyā ca nāga senāya catuddisam rakkham ṭhapetvā catuddisa 	a great army of kumbhaṇḍhas, and a great army of nāgas, set up protection in the four directions,
['PA_dn_32:1.3_2', 'PA_dn_32:1.3_3']	gumbaṁ ṭhapetvā catuddisaṁ ovaraṇaṁ ṭhapetvā abhikkantāya rattiyā abhikkantavaṇṇā🔽kevalakappaṁ gijjhakūṭaṁ pabbataṁ obhāsetvā yena bhagavā tenupasaṅkamiṁsu; upasaṅkamitvā	gumbam ṭhapetvā catuddisam ovaraṇam ṭhapetvā abhikkantāya rattiyā abhikkanta vaṇṇā  kevalakappam gijjhakūṭam pabbatam obhāsetvā yena bhagavā tena upasaṅkamisu upasaṅkamitvā 	set up a fence in the four directions, set up a barrier in the four directions, and in the last watch of the night, with their surpassing beauty,🔽they illuminated the entire Vulture Peak Mountain, and approached the Buddha. Having approached,
['PA_dn_32:1.3_4']	bhagavantaṁ abhivādetvā ekamantaṁ nisīdiṁsu.	bhagavantam abhivādetvā ekamantam 	they bowed down to the Buddha and sat to one side.
['PA_dn_32:1.4_0']	Tepi kho yakkhā appekacce bhagavantaṁ abhivādetvā ekamantaṁ nisīdiṁsu, appekacce	te pi kho yakkhāḥ appa ekacce bhagavantam abhivādetvā ekamantam nisīdisu appa ekacce 	Some of those yakkhas bowed down to the Buddha and sat to one side, some
['PA_dn_32:1.4_1']	bhagavatā saddhiṁ sammodiṁsu, sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ	bhagavatā saddhim sammodisu sammodanīyam katham sāraṇīyam vītisāretvā ekamanta 	exchanged greetings with the Buddha, and after the greetings and polite conversation were finished, sat to one side,
['PA_dn_32:1.4_2']	nisīdiṁsu, appekacce yena bhagavā tenañjaliṁ paṇāmetvā ekamantaṁ nisīdiṁsu, appekacce	nisīdisu appa ekacce yena bhagavā tena añjalim paṇāmetvā ekamantam nisīdisu appa ekacce 	some sat down to one side,🔽some exchanged greetings with the Fortunate One and sat down to one side,
['PA_dn_32:1.4_3']	nāmagottaṁ sāvetvā ekamantaṁ nisīdiṁsu, appekacce tuṇhībhūtā ekamantaṁ nisīdiṁsu.	nāma gottam sāvetvā ekamantam nisīdisu appekacce tuṇhībhūtāḥ ekamantam nisīdisu 	some bowed down to the Buddha and sat to one side, some exchanged greetings with the Buddha and sat to one side, some raised their joined palms to the Buddha and sat to one side, some announced their name and family and sat to one side, some kept silent and sat to one side.
['PA_dn_32:2.1']	Ekamantaṁ nisinno kho vessavaṇo mahārājā bhagavantaṁ etadavoca:	ekamantam nisinnaḥ khalu vessavaṇaḥ mahā rājā bhagavantam etat avoca 	As they were sitting there, the Great King Vessavaṇa said to the Buddha,
['PA_dn_32:2.2', 'PA_dn_32:2.3']	“santi hi, bhante, uḷārā yakkhā bhagavato appasannā.🔽Santi hi, bhante, uḷārā yakkhā bhagavato pasannā.	santi hi bhante uḷārāḥ yakkhāḥ bhagavataḥ appasannā  santi hi bhante uḷārāḥ yakkhāḥ bhagavataḥ pasannā 	“There are, lord, high ranking spirits who are not confident in the Buddha.🔽There are, lord, high ranking spirits who are confident in the Buddha.
['PA_dn_32:2.4']	Santi hi, bhante, majjhimā yakkhā bhagavato appasannā.	santi hi bhante majjhimāḥ yakkhāḥ bhagavataḥ appasannāḥ 	There are, lord, middle ranking spirits who are not confident in the Buddha.
['PA_dn_32:2.5', 'PA_dn_32:2.6']	Santi hi, bhante, majjhimā yakkhā bhagavato pasannā.🔽Santi hi, bhante, nīcā yakkhā bhagavato appasannā.	santi hi bhante majjhimāḥ yakkhāḥ bhagavataḥ pasannāḥ  santi hi bhante nīcāḥ yakkhāḥ bhagavataḥ appasannāḥ 	There are, lord, middle ranking spirits who are confident in the Buddha.🔽There are, lord, low ranking spirits who are not confident in the Buddha.
