segmentnr	original	analyzed	translated
['PA_thag_2.2:0.1']	Theragāthā 2.2	theragāthā 	Verses of the Elders
['PA_thag_2.2:0.2']	Dukanipāta	duka nipāta 	The Collection of Dvādasas
['PA_thag_2.2:0.3']	Paṭhamavagga	paṭhama vagga 	The First Division
['PA_thag_2.2:0.4']	Piṇḍolabhāradvājattheragāthā	piṇḍola bhāradvājattheragāthā 	Piṇḍolabhāradvāja
['PA_thag_2.2:1.1']	“Nayidaṁ anayena jīvitaṁ,	nayidam anayena jīvita 	“This life is not lived without a means,
['PA_thag_2.2:1.2']	Nāhāro hadayassa santiko;	na āhāraḥ hadayassa santikaḥ 	Food is not close to the heart;
['PA_thag_2.2:1.3']	Āhāraṭṭhitiko samussayo,	āhāra ṭṭhitikaḥ samussayaḥ 	The body is sustained by food,
['PA_thag_2.2:1.4', 'PA_thag_2.2:2.1']	Iti disvāna carāmi esanaṁ.🔽Paṅkoti hi naṁ pavedayuṁ,	iti disvāna carāmi esana  hi nam 	Seeing this, I go for alms.🔽They call it a mire,
['PA_thag_2.2:2.2']	Yāyaṁ vandanapūjanā kulesu;	yā ayam vandana pūjanā kulesu 	This paying homage and making offerings to families;
['PA_thag_2.2:2.3']	Sukhumaṁ sallaṁ durubbahaṁ,	sukhumam sallam durubbaha 	A subtle dart, hard to pull out,
['PA_thag_2.2:2.4']	Sakkāro kāpurisena dujjaho”ti.	sakkāraḥ kāpurisena 	Respect, hard to abandon for a bad person.”
['PA_thag_2.2:2.5']	Itthaṁ sudaṁ āyasmā piṇḍolabhāradvājo thero gāthāyo abhāsitthāti.	ittham sudam āyasmā piṇḍolabhāradvājaḥ theraḥ gāthāyaḥ abhāsittha ati 	Thus spoke the Elder Piṇḍolabhāradvāja.
