segmentnr	original	analyzed	translated
['PA_ja_309:0.1']	Jātaka	jātaka 	Birth Stories
['PA_ja_309:0.2']	Catukkanipāta	catukka nipāta 	The Four-Collection
['PA_ja_309:0.3']	Kāliṅgavagga	kāliṅgavagga 	The Kāliṅga Group
['PA_ja_309:0.4']	9. Chavakajātaka	chavakajātaka 	The Chavaka Birth Story
['PA_ja_309:1.1']	“Sabbamidaṁ carimaṁ kataṁ,	sabbam idam carimam kata 	“All this is done in the end,
['PA_ja_309:1.2']	Ubho dhammaṁ na passare;	ubho dhammam na passare 	both do not see the Dhamma;
['PA_ja_309:1.3', 'PA_ja_309:1.4']	Ubho pakatiyā cutā,🔽Yo cāyaṁ mantejjhāpeti;	ubho pakatiyā cutā  yaḥ ca ayam mantet hāpayeti 	both have died naturally,🔽he who recites the mantras and
['PA_ja_309:1.5']	Yo ca mantaṁ adhīyati”.	yaḥ ca mantam adhīyati 	he who studies the mantras.”
['PA_ja_309:2.1']	“Sālīnaṁ odanaṁ bhuñje,	sālīnam odanam bhuñje 	“I eat rice with curry,
['PA_ja_309:2.2']	suciṁ maṁsūpasecanaṁ;	sucim masūpasecana 	pure and with meat sauce;
['PA_ja_309:2.3']	Tasmā etaṁ na sevāmi,	tasmai etam na sevāmi 	therefore I do not serve this,
['PA_ja_309:2.4']	dhammaṁ isīhi sevitaṁ”.	dhammam isīhi sevita 	the Dhamma served by the seers.”
['PA_ja_309:3.1']	“Paribbaja mahā loko,	paribbaja mahā loko 	“Wander, great one, the world is wide,
['PA_ja_309:3.2']	pacantaññepi pāṇino;	pāṇinaḥ 	cooking for other living beings;
['PA_ja_309:3.3']	Mā taṁ adhammo ācarito,	mā tam adhammaḥ ācarito 	don’t let unrighteousness touch you,
['PA_ja_309:3.4']	asmā kumbhamivābhidā.	asmai kumbham iva abhidā 	like a pot that’s been thrown away.
['PA_ja_309:4.1']	Dhiratthu taṁ yasalābhaṁ,	dhiratthu tam yasalābha 	Shame on that gain of fame,
['PA_ja_309:4.2']	dhanalābhañca brāhmaṇa;	dhana lābham ca brāhmaṇa 	and that gain of wealth, brahmin;
['PA_ja_309:4.3']	Yā vutti vinipātena,	yā vutti vinipātena 	that livelihood by misfortune,
['PA_ja_309:4.4']	adhammacaraṇena vā”ti.	a dhamma caraṇena vāti 	or by unrighteous conduct.”
['PA_ja_309:5.1']	Chavakajātakaṁ navamaṁ.	chavaka jātakam navama 	The Chavaka Birth Story is the ninth.
