segmentnr	original	analyzed	translated
['PA_ja_282:0.1']	Jātaka	jātaka 	Birth Stories
['PA_ja_282:0.2', 'PA_ja_282:0.3']	Tikanipāta🔽Abbhantaravagga	tika nipāta  abbhantara vagga 	The Group of Three🔽The Chapter on the Interior
['PA_ja_282:0.4']	2. Seyyajātaka	seyyajātaka 	The Birth Story of Seyyasaka
['PA_ja_282:1.1']	“Seyyaṁso seyyaso hoti,	seyyasaḥ seyyasaḥ hoti 	“The good person becomes good,
['PA_ja_282:1.2']	yo seyyamupasevati;	yaḥ seyyam upasevati 	by associating with the good;
['PA_ja_282:1.3']	Ekena sandhiṁ katvāna,	ekena sandhim katvāna 	Having made peace with one,
['PA_ja_282:1.4']	sataṁ vajjhe amocayiṁ.	satam vajjhe amocayi 	I freed a hundred in the snare.
['PA_ja_282:2.1']	Tasmā sabbena lokena,	tasmā sabbena lokena 	Therefore, with all the world,
['PA_ja_282:2.2']	sandhiṁ katvāna ekato;	sandhim katvānaḥ ekatas 	having made peace with one,
['PA_ja_282:2.3']	Pecca saggaṁ nigaccheyya,	pecca saggam nigaccheyya 	one would go to heaven after death;
['PA_ja_282:2.4']	idaṁ suṇātha kāsiyā”.	idam suṇātha kāsiyā 	listen to this, of Kāsi.
['PA_ja_282:3.1']	Idaṁ vatvā mahārājā,	idam vatvā mahā rājā 	Having said this, the Great King,
['PA_ja_282:3.2']	Kaṁso bārāṇasiggaho;	kasaḥ bārāṇasi ggahaḥ 	Kaṁsa, the captor of Bārāṇasī,
['PA_ja_282:3.3']	Dhanuṁ kaṇḍañca nikkhippa,	dhanum kaṇḍam ca nikkhippa 	having laid down his bow and quiver,
['PA_ja_282:3.4']	Saṁyamaṁ ajjhupāgamīti.	sayamam ajjhupāgami iti 	went forth into homelessness.”
['PA_ja_282:4.1']	Seyyajātakaṁ dutiyaṁ.	seyyajātakam 	The Birth Story of Seyyasaka, the second.
