segmentnr	original	analyzed	translated
['PA_snp_4.7:0.1']	Sutta Nipāta 4.7	sutta nipāta 	The Collection of Long Sayings .
['PA_snp_4.7:0.2']	Tissametteyyasutta	tissametteyya sutta 	With Tissa Metteyya
['PA_snp_4.7:1.1']	“Methunamanuyuttassa,	methunam anuyuttassa 	“For one devoted to sex,
['PA_snp_4.7:1.2']	(iccāyasmā tisso metteyyo)	iccā ayasmā tissaḥ metteyyaḥ 	(so said the venerable Tissa Metteyya)
['PA_snp_4.7:1.3']	Vighātaṁ brūhi mārisa;	vighātam brūhi mārisa 	Please tell of the distress, good sir;
['PA_snp_4.7:1.4']	Sutvāna tava sāsanaṁ,	sutvāna tava sāsana 	Having heard your instruction,
['PA_snp_4.7:1.5']	Viveke sikkhissāmase”.	viveke sikkhissāmase 	We will train in seclusion.”
['PA_snp_4.7:2.1']	“Methunamanuyuttassa,	methunam anuyuttassa 	“For one devoted to sex,
['PA_snp_4.7:2.2', 'PA_snp_4.7:2.3']	(metteyyāti bhagavā)🔽Mussate vāpi sāsanaṁ;	metteyyā iti bhagavā  vā api sāsana 	(Metteyya said the Blessed One)🔽The mind is deluded by the teaching;
['PA_snp_4.7:2.4']	Micchā ca paṭipajjati,	micchā ca paṭipajjati 	And he practices wrongly,
['PA_snp_4.7:2.5', 'PA_snp_4.7:3.1']	Etaṁ tasmiṁ anāriyaṁ.🔽Eko pubbe caritvāna,	etam tasmin  ekaḥ pubbe caritvāna 	That is the ignoble thing in that.🔽One who previously roamed alone,
['PA_snp_4.7:3.2']	methunaṁ yo nisevati;	methunam yaḥ nisevati 	But now engages in sex,
['PA_snp_4.7:3.3']	Yānaṁ bhantaṁva taṁ loke,	yānam bhantava tam loke 	In the world they say of him,
['PA_snp_4.7:3.4']	hīnamāhu puthujjanaṁ.	hīnam āhuḥ puthujjana 	‘He is low, an ordinary person.’
['PA_snp_4.7:4.1']	Yaso kitti ca yā pubbe,	yasaḥ kitti ca yā pubbe 	Whatever fame and glory he had before,
['PA_snp_4.7:4.2']	hāyate vāpi tassa sā;	hāyate vā api tassa sā 	That too is lost for him;
['PA_snp_4.7:4.3']	Etampi disvā sikkhetha,	etam pi disvā sikkhetha 	Seeing this too, one should train,
['PA_snp_4.7:4.4']	methunaṁ vippahātave.	methunam vippahātave 	To abandon sex.
['PA_snp_4.7:5.1']	Saṅkappehi pareto so,	saṅkappehi paretaḥ saḥ 	He is overcome by thoughts,
['PA_snp_4.7:5.2']	kapaṇo viya jhāyati;	kapaṇaḥ viya jhāyati 	He meditates like a miser;
['PA_snp_4.7:5.3']	Sutvā paresaṁ nigghosaṁ,	sutvā paresam nigghosa 	Hearing the voices of others,
['PA_snp_4.7:5.4']	maṅku hoti tathāvidho.	tathāvidhaḥ 	Such a one is embarrassed.
['PA_snp_4.7:6.1']	Atha satthāni kurute,	atha satthāni kurute 	Then he makes excuses,
['PA_snp_4.7:6.2']	paravādehi codito;	paravādehi coditaḥ 	When reproached by others’ views;
['PA_snp_4.7:6.3']	Esa khvassa mahāgedho,	esa khvassa mahā gedhaḥ 	This is his great pitfall,
['PA_snp_4.7:6.4', 'PA_snp_4.7:7.1']	mosavajjaṁ pagāhati.🔽Paṇḍitoti samaññāto,	mosa vajjam pagāhati  paṇḍito ti samaññāto 	He falls into the fault of deception.🔽Regarded as wise,
['PA_snp_4.7:7.2']	ekacariyaṁ adhiṭṭhito;	eka cariyam adhiṭṭhitaḥ 	Devoted to the solitary life,
['PA_snp_4.7:7.3']	Athāpi methune yutto,	atha api methune yuttaḥ 	Yet still engaged in sex,
['PA_snp_4.7:7.4']	mandova parikissati.	mandaḥ iva parikissati 	he just keeps on circling around.
['PA_snp_4.7:8.1']	Etamādīnavaṁ ñatvā,	etam ādīnavam ñatvā 	Knowing this danger,
['PA_snp_4.7:8.2', 'PA_snp_4.7:8.3']	Muni pubbāpare idha;🔽Ekacariyaṁ daḷhaṁ kayirā,	muni pubba apare idha  eka cariyam daḷham kayirā 	the sage here in the past and present🔽should make his solitude firm
['PA_snp_4.7:8.4']	Na nisevetha methunaṁ.	na nisevetha methuna 	and not engage in sexual intercourse.
['PA_snp_4.7:9.1', 'PA_snp_4.7:9.2']	Vivekaññeva sikkhetha,🔽etaṁ ariyānamuttamaṁ;	vivekaññā iva sikkhetha  etam ariyānam uttama 	He should train in solitude,🔽for that is the supreme state of the noble ones.
['PA_snp_4.7:9.3']	Na tena seṭṭho maññetha,	na tena seṭṭhaḥ maññetha 	He should not think himself great because of that,
['PA_snp_4.7:9.4']	sa ve nibbānasantike.	sa ve nibbāna santike 	for he is close to Nibbāna.
['PA_snp_4.7:10.1']	Rittassa munino carato,	rittassa munino carataḥ 	For the sage who is empty,
['PA_snp_4.7:10.2']	Kāmesu anapekkhino;	kāmesu anapekkhinaḥ 	who is detached from sensual pleasures,
['PA_snp_4.7:10.3']	Oghatiṇṇassa pihayanti,	ogha tiṇṇassa pihayanti 	who has crossed over attachment,
['PA_snp_4.7:10.4']	Kāmesu gadhitā pajā”ti.	kāmesu gadhitā pajāti 	people are infatuated with sensual pleasures.”
['PA_snp_4.7:10.5']	Tissametteyyasuttaṁ sattamaṁ.	tissametteyya suttam sattama 	The Discourse with Tissa Metteyya is the seventh.
