segmentnr	original	analyzed	translated
['PA_thag_2.38:0.1']	Theragāthā 2.38	theragāthā 	Verses of the Elders
['PA_thag_2.38:0.2']	Dukanipāta	duka nipāta 	The Collection of Dvādasaka 
['PA_thag_2.38:0.3']	Catutthavagga	catuttha vagga 	The Fourth Chapter 
['PA_thag_2.38:0.4']	Nisabhattheragāthā	nisabhatthera gāthā 	The Elder Nisabha 
['PA_thag_2.38:1.1']	“Pañca kāmaguṇe hitvā,	pañca kāmaguṇe hitvā 	Having abandoned the five strands of sense pleasure,
['PA_thag_2.38:1.2']	Piyarūpe manorame;	piya rūpe manorame 	which are dear and delightful,
['PA_thag_2.38:1.3']	Saddhāya gharā nikkhamma,	saddhāya gharā nikkhamma 	having gone forth from the home life out of faith,
['PA_thag_2.38:1.4', 'PA_thag_2.38:2.1']	Dukkhassantakaro bhave.🔽Nābhinandāmi maraṇaṁ,	bhave  na abhinandāmi maraṇa 	may I make an end to suffering. 🔽I do not delight in death,
['PA_thag_2.38:2.2']	nābhinandāmi jīvitaṁ;	na abhinandāmi 	nor do I delight in life;
['PA_thag_2.38:2.3']	Kālañca paṭikaṅkhāmi,	kālañca paṭikaṅkhāmi 	I will wait for the time,
['PA_thag_2.38:2.4']	sampajāno patissato”ti.	sampajānaḥ patissato ti 	mindful and clearly comprehending.” 
['PA_thag_2.38:2.5']	… Nisabho thero ….	nisabhaḥ theraḥ 	… the elder Nisabha …
