segmentnr	original	analyzed
PA_bi-vb_pc73:0.1	Theravāda Vinaya	thera vāda vinaya 
PA_bi-vb_pc73:0.2	Bhikkhunivibhaṅga	bhikkhuni vibhaṅga 
PA_bi-vb_pc73:0.3	Pācittiyakaṇḍa	pācittiyakaṇḍa 
PA_bi-vb_pc73:0.4	Kumāribhūtavagga	kumāri bhūta vagga 
PA_bi-vb_pc73:0.5	73. Tatiyakumāribhūtasikkhāpada	     
PA_bi-vb_pc73:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 
PA_bi-vb_pc73:1.2	Tena kho pana samayena bhikkhuniyo paripuṇṇavīsativassaṁ kumāribhūtaṁ dve vassāni chasu dhammesu sikkhitasikkhaṁ saṅghena asammataṁ vuṭṭhāpenti.	tena kho pana samayena bhikkhuniyaḥ paripuṇṇa vīsati vassam kumāri bhūtam dve vassāni chasu dhammesu sikkhita sikkham saṅghena asammatam vuṭṭhāpenti 
PA_bi-vb_pc73:1.3	Bhikkhuniyo evamāhaṁsu—	bhikkhuniyaḥ evam āhasu 
PA_bi-vb_pc73:1.4	“etha, sikkhamānā, imaṁ jānātha, imaṁ detha, imaṁ āharatha, iminā attho, imaṁ kappiyaṁ karothā”ti.	etha sikkhamānāḥ imam jānātha imam detha imam āharatha iminā atthaḥ imam kappiyam karotha ati 
PA_bi-vb_pc73:1.5	Tā evamāhaṁsu—	tāḥ evam āhasu 
PA_bi-vb_pc73:1.6	“na mayaṁ, ayye, sikkhamānā, bhikkhuniyo mayan”ti.	na maya ayye sikkhamānāḥ bhikkhuniyaḥ 
PA_bi-vb_pc73:1.7	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	yāḥ tāḥ bhikkhuniyaḥ appicchāḥ pe tāḥ ujjhāyanti khiyyanti vipācenti 
PA_bi-vb_pc73:1.8	“kathañhi nāma bhikkhuniyo paripuṇṇavīsativassaṁ kumāribhūtaṁ dve vassāni chasu dhammesu sikkhitasikkhaṁ saṅghena asammataṁ vuṭṭhāpessantī”ti …pe…	katham hi nāma bhikkhuniyaḥ paripuṇṇa vīsati vassam kumāri bhūtam dve vassāni chasu dhammesu sikkhita sikkham saṅghena a sammatam vuṭṭhāpessanti iti pe 
